Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 10:57:45 AM,73658239,13,7,1509.0,1727.0,449.0,0.0,116.07692307692308,160.0366945101766,449.0,95.0,246.71428571428572,189.22095927399647,43.932627821851675,0.27152427578400296,3876749.4210526315,7278097.550692735,2.7502646E7,14.0,7.3658239E7,6138186.583333334,8457922.18035162,2.7502663E7,19.0,6.7644059E7,1.1274009833333334E7,9592830.223702082,2.7502663E7,1247704.0,1,0,0,0,416,224,0.1764907792596019,0.09503349652440103,0.0,449.0,175.47619047619048,184.17046968708613,33918.76190476191,0,0,0,12,20,0,0,0,0.0,184.25,116.07692307692308,246.71428571428572,0,0,0,0,0,0,2,251,1,287,1392,1392,4,32,1473004.8,2367382.9940891904,5620174.0,19.0,1.32586386E7,9157013.392193265,2.7502646E7,5167000.0,NeedManualLabel
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 02:35:20 AM,111318130,17,12,1796.0,3742.0,585.0,0.0,105.6470588235294,170.16460456586975,1335.0,0.0,311.8333333333333,379.4277589244417,49.74930858073164,0.26051461698107936,3975647.5,9378475.750100382,4.1947932E7,15.0,1.1131813E8,6957383.124999999,1.1670448035189305E7,4.1947932E7,299.0,1.11072857E8,1.0097532454545455E7,1.3152732972223593E7,4.2197459E7,869.0,0,0,0,0,552,392,0.15271546512683964,0.10779915185423974,0.0,1335.0,184.59999999999997,286.55042283616723,82111.14482758622,0,2,0,15,28,0,0,0,0.0,190.9655172413793,105.6470588235294,311.8333333333333,0,0,0,3117,6,3298,2,299,2,623,64240,272,6,32,324930.0,441876.8852447478,1190651.0,15.0,1.8228088333333332E7,1.2832119971299998E7,4.1947932E7,8029122.0,NeedManualLabel
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 02:37:27 AM,104603335,12,7,1505.0,1629.0,449.0,0.0,125.41666666666666,162.82531539454584,449.0,0.0,232.71428571428572,205.02822105400864,29.960803830967723,0.18163856821582217,5811296.388888889,9222492.35727811,2.6400938E7,17.0,1.04603335E8,9509394.090909092,1.0294530581746731E7,2.6400938E7,17.0,8.0883485E7,1.3480580833333332E7,9437876.710662698,2.6672018E7,46917.0,1,0,0,0,384,236,0.11471909571525611,0.06691947250056607,0.0,449.0,179.15,187.98131906067016,35336.97631578947,0,0,0,11,19,0,0,0,0.0,188.57894736842104,125.41666666666667,232.71428571428572,0,0,0,0,0,0,2,250,1,271,272,299,4,32,215730.5,296648.4978143324,758846.0,17.0,1.7218155333333332E7,7410235.821286976,2.6400938E7,7261442.0,NeedManualLabel
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 02:39:32 AM,100381948,10,8,792.0,2078.0,264.0,0.0,79.2,127.52411536646707,449.0,0.0,259.75,204.64306905997506,28.590798018783218,0.17931510952546967,5904820.470588235,1.0527431683631388E7,3.7819518E7,7.0,1.00381948E8,1.1153549777777778E7,1.2481757831248678E7,3.7819538E7,231110.0,1.00151252E8,1.4307321714285715E7,1.2571554746864032E7,3.7819525E7,425.0,1,0,0,0,320,256,0.09961950529192759,0.07969560423354208,0.0,449.0,164.94736842105263,181.77381356577632,33041.71929824561,0,0,0,10,18,0,0,0,0.0,174.11111111111111,79.2,259.75,0,0,0,0,0,0,1,132,1,346,501,327,2,32,568222.0,877187.6047323059,2126430.0,18.0,1.9508164E7,1.0705516273693087E7,3.7819518E7,9864339.0,NeedManualLabel
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 02:41:38 AM,97454019,8,5,792.0,1180.0,264.0,0.0,99.0,136.63298074978613,449.0,94.0,236.0,194.44150791433398,20.235183938386367,0.13339624300153285,8121168.25,1.4679786033724742E7,4.0576639E7,17.0,9.7454019E7,1.3922002714285715E7,1.7345241900076676E7,4.0576639E7,245199.0,9.7206261E7,2.430156525E7,1.654373206449271E7,4.0821835E7,3383341.0,1,0,0,0,256,160,0.08208999569325098,0.051306247308281865,0.0,449.0,159.71428571428572,164.40401856001367,27028.681318681316,0,0,0,8,13,0,0,0,0.0,172.0,99.0,236.0,0,0,0,0,0,0,2,198,1,295,501,354,2,32,164325.0,142300.65898652753,247759.0,17.0,3.1192560666666668E7,1.0793844366624355E7,4.0576639E7,1.9396904E7,NeedManualLabel
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 02:44:13 AM,119038637,15,7,2033.0,1013.0,449.0,0.0,135.5333333333333,156.80691797178315,449.0,94.0,144.7142857142857,134.17738791827566,25.588330619074547,0.1848139440642285,5668506.523809524,1.3724700841425946E7,6.0227524E7,19.0,1.19038637E8,8502759.785714285,1.6243260596151141E7,6.0227549E7,21.0,5.8811072E7,9801845.333333334,7295552.952243268,1.9663692E7,397000.0,1,0,0,0,480,224,0.12600950731651944,0.05880443674770907,0.0,449.0,151.95652173913038,157.38010682330665,24768.49802371541,0,0,0,14,22,0,0,0,0.0,158.86363636363637,135.53333333333333,144.71428571428572,0,0,0,716,4,1101,2,338,1,168,354,409,6,32,1035695.2,2051644.272805888,4699522.0,21.0,2.2642023E7,2.156800597037139E7,6.0227524E7,7365641.0,NeedManualLabel
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 02:46:13 AM,108207739,10,5,1241.0,1180.0,449.0,0.0,124.10000000000002,168.87895073098954,449.0,94.0,236.0,194.44150791433398,22.373630780696747,0.13862224771187576,7729124.214285715,1.4095943452433618E7,5.0555647E7,16.0,1.08207739E8,1.2023082111111112E7,1.6272698156412289E7,5.0555663E7,19.0,9.8559098E7,2.46397745E7,1.752469231794905E7,5.0555667E7,1.2983241E7,1,0,0,0,320,160,0.09241483180791718,0.04620741590395859,0.0,449.0,179.37499999999997,187.4733314367673,35146.25,0,0,0,9,15,0,0,0,0.0,191.33333333333334,124.1,236.0,0,0,0,0,0,0,2,248,1,236,409,436,3,32,98273.0,134938.4713341603,260296.0,16.0,2.14923132E7,1.6655408187877614E7,5.0555647E7,9648604.0,NeedManualLabel
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 02:48:14 AM,80076368,10,5,1241.0,1180.0,449.0,0.0,124.1,168.87895073098954,449.0,94.0,236.0,194.44150791433398,30.233638968240918,0.18732118319851868,5719740.571428572,1.2406615217284836E7,4.5053728E7,13.0,8.0076368E7,8897374.222222222,1.4775663640191613E7,4.5053749E7,18.0,6.4999682E7,1.62499205E7,1.9937698536310628E7,4.5053747E7,492618.0,1,0,0,0,320,160,0.12488078879901246,0.06244039439950623,0.0,449.0,179.37499999999997,187.4733314367673,35146.25,0,0,0,9,15,0,0,0,0.0,191.33333333333334,124.1,236.0,0,0,0,0,0,0,2,310,1,295,436,464,3,32,249494.0,201257.46019299095,492631.0,18.0,1.9707379E7,1.736926249411235E7,4.5053728E7,5638735.0,NeedManualLabel
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 02:50:14 AM,115414314,10,5,1241.0,731.0,449.0,0.0,124.10000000000002,168.87895073098954,449.0,0.0,146.2,174.09537615916167,17.08626886609576,0.1299665481700996,8243879.571428572,1.708568790465002E7,6.003278E7,16.0,1.15414314E8,1.2823812666666668E7,2.0211028625322968E7,6.003278E7,18.0,5.5232336E7,1.3808084E7,1.1633743578871505E7,2.690726E7,82876.0,1,0,0,0,320,160,0.08664436544673305,0.04332218272336653,0.0,449.0,151.31249999999997,177.77728341945158,31604.762500000008,0,0,0,8,15,0,0,0,0.0,161.4,124.1,146.2,0,0,0,0,0,0,2,310,1,182,464,491,3,32,177586.75,118572.09125078014,246338.0,18.0,2.86147185E7,2.2143615418031514E7,6.003278E7,9085929.0,NeedManualLabel
10.10.22.55-94.23.247.226-39232-443-6,10.10.22.55,39232,94.23.247.226,443,6,19/02/2022 02:52:15 AM,71568783,5,2,713.0,543.0,449.0,0.0,142.6,205.92668598314305,449.0,94.0,271.5,251.02290732122438,17.54955089846924,0.09780800659974895,1.19281305E7,2.405841673561608E7,6.0197451E7,18.0,7.1568783E7,1.789219575E7,2.8677509912489515E7,6.0197472E7,21.0,1.1371293E7,1.1371293E7,0.0,1.1371293E7,1.1371293E7,1,0,0,0,160,64,0.06986286185696354,0.027945144742785415,0.0,449.0,213.125,213.79458599319113,45708.12499999999,0,0,0,4,7,0,0,0,0.0,243.57142857142858,142.6,271.5,0,0,0,0,0,0,2,356,1,271,491,500,1,32,21.0,0.0,21.0,21.0,3.5664888E7,3.469428331437238E7,6.0197451E7,1.1132325E7,NeedManualLabel
