Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:19:09 PM,114150347,13,10,1511.0,1523.0,575.0,0.0,116.23076923076924,176.54657263082822,491.0,0.0,152.3,203.9106830616451,26.578981840501985,0.20148865600907898,5188652.136363636,1.1570772740798535E7,4.444619E7,24.0,1.14150347E8,9512528.916666668,1.4544346256857514E7,4.4446245E7,135.0,1.13853074E8,1.2650341555555556E7,1.5879603672762105E7,4.4446219E7,16556.0,0,0,0,0,424,340,0.11388489252687073,0.08760376348220825,0.0,575.0,126.41666666666664,183.24014100453624,33576.94927536232,0,2,0,11,22,0,0,0,0.0,131.91304347826087,116.23076923076923,152.3,0,0,0,0,0,0,2,251,1,253,64240,263,5,32,817891.2,432091.3181906112,1215761.0,346763.0,2.20121672E7,1.564035775023985E7,4.444619E7,9827072.0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:22:03 PM,119093128,7,6,234.0,1744.0,234.0,0.0,33.42857142857143,88.44368668415918,420.0,0.0,290.6666666666667,201.38189259878024,16.60885084822023,0.10915827149993072,9924427.333333334,1.8341689103030108E7,6.0224043E7,25.0,1.19093128E8,1.9848854666666668E7,2.246334022481545E7,6.0224103E7,154411.0,1.189387E8,2.378774E7,2.2702102846736874E7,6.0224068E7,183593.0,0,0,0,0,224,192,0.058777530807655,0.050380740692275716,0.0,420.0,141.28571428571428,193.14977391867475,37306.83516483517,0,0,0,6,13,0,0,0,0.0,152.15384615384616,33.42857142857143,290.6666666666667,0,0,0,0,0,0,1,58,1,436,501,272,1,32,172547.25,199281.93289303308,352154.0,25.0,2.960071975E7,2.1428425956835803E7,6.0224043E7,1.1809542E7,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:24:06 PM,115781528,8,5,936.0,968.0,234.0,0.0,117.0,125.07826121501462,420.0,0.0,193.6,208.31898617264824,16.444764833298798,0.11228043216012834,9648460.666666666,2.0270466557858314E7,5.3540895E7,46.0,1.15781528E8,1.6540218285714285E7,2.5014493047468595E7,5.3844181E7,32927.0,1.14256658E8,2.85641645E7,2.8338103400210414E7,5.3540895E7,303279.0,1,0,0,0,256,172,0.06909565056007898,0.04318478160004936,0.0,420.0,152.71428571428572,153.99022375134408,23712.98901098901,0,0,0,8,13,0,0,0,0.0,164.46153846153845,117.0,193.6,0,0,0,766,4,502,2,312,1,322,501,290,3,32,727903.3333333334,969228.4298070983,1828089.0,54.0,3.7865919333333336E7,2.5827382613289528E7,5.3540895E7,8056289.0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:26:39 PM,109672368,15,10,1638.0,1936.0,234.0,0.0,109.2,120.83708040167141,420.0,0.0,193.6,196.40502369678157,32.58797147518507,0.22795167512020895,4569682.0,8957293.426931601,2.6200053E7,21.0,1.09672368E8,7833740.571428572,1.069693438106865E7,2.6200112E7,245322.0,1.08369889E8,1.2041098777777778E7,1.1828089479367048E7,2.620008E7,15359.0,1,0,0,0,480,332,0.13677100507212536,0.09118067004808357,0.0,420.0,146.46153846153842,155.21681114344048,24092.258461538466,0,0,0,15,25,0,0,0,0.0,152.32,109.2,193.6,0,0,0,0,0,0,1,204,1,242,501,326,6,32,3421468.75,5291206.298428641,1.1305809E7,59.0,2.39085665E7,2597686.447575291,2.6200053E7,2.0182695E7,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:28:44 PM,88451265,20,11,2819.0,1359.0,470.0,0.0,140.95000000000002,140.55209747728122,420.0,0.0,123.54545454545455,147.84205331120347,47.23505084975325,0.3504754850029561,2948375.5000000005,6589510.479604477,3.0158531E7,20.0,8.8451265E7,4655329.736842106,7846632.944441017,3.0158531E7,166739.0,8.8113929E7,8811392.899999999,1.3721898464177733E7,3.6385176E7,10823.0,1,0,0,0,652,352,0.22611321613093943,0.12436226887201669,0.0,470.0,137.87500000000003,139.76979922069555,19535.59677419355,0,0,0,21,31,0,0,0,0.0,142.32258064516128,140.95,123.54545454545455,0,0,0,749,4,607,1,234,0,113,501,388,10,32,4133992.25,3687949.057158226,7563953.0,67.0,1.72939385E7,9698548.625370173,3.0158531E7,8192007.0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:31:03 PM,119327086,8,4,1125.0,550.0,420.0,0.0,140.625,162.07223918452448,420.0,0.0,137.5,190.80967830100582,14.037047716056689,0.10056392393592851,1.084791690909091E7,1.918048477272745E7,5.6367179E7,17.0,1.19327086E8,1.704672657142857E7,2.213303693460955E7,5.6367179E7,43.0,3.2487196E7,1.0829065333333334E7,1.6395491768800115E7,2.9692167E7,1199.0,1,0,0,0,256,128,0.06704261595728568,0.03352130797864284,0.0,420.0,161.15384615384616,174.57273849499248,30475.641025641027,0,0,0,7,12,0,0,0,0.0,174.58333333333334,140.625,137.5,0,0,0,0,0,0,2,281,1,137,388,406,3,32,1043729.6666666666,1525020.3922693403,2793875.0,43.0,3.8731965666666664E7,1.5274159185494117E7,5.6367179E7,2.969215E7,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:33:04 PM,60606408,8,4,535.0,970.0,235.0,0.0,66.875,106.16488187181834,420.0,65.0,242.5,204.95934556231714,24.832357660925886,0.1979988650705054,5509673.454545455,1.2901695235410085E7,4.3614864E7,42.0,6.0606408E7,8658058.285714285,1.5672317588006489E7,4.3614906E7,45.0,5.5870311E7,1.8623437E7,2.1709482770778786E7,4.3614916E7,4433258.0,1,0,0,0,256,128,0.13199924338033694,0.06599962169016847,0.0,420.0,120.76923076923077,155.60160337978195,24211.85897435897,0,0,0,7,12,0,0,0,0.0,130.83333333333334,66.875,242.5,0,0,0,0,0,0,2,133,1,242,415,433,2,32,4754087.0,6244164.414023865,9169378.0,338796.0,2.5549096E7,2.5548854120285865E7,4.3614864E7,7483328.0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:35:04 PM,60803508,5,3,420.0,1260.0,420.0,0.0,84.0,187.82971010998233,420.0,420.0,420.0,0.0,27.62998476995768,0.13157135604741751,8686215.42857143,2.089283280784168E7,5.5949869E7,27.0,6.0803508E7,1.5200877E7,2.722103988023546E7,5.5949924E7,64.0,5.6787747E7,2.83938735E7,3.897010074455816E7,5.5949896E7,837851.0,1,0,0,0,160,96,0.08223209752963595,0.04933925851778157,0.0,420.0,233.33333333333334,221.35943621178654,49000.0,0,0,0,4,8,0,0,0,0.0,262.5,84.0,420.0,0,0,0,0,0,0,2,210,1,630,433,433,0,32,4853584.0,0.0,4853584.0,4853584.0,5.5949869E7,0.0,5.5949869E7,5.5949869E7,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:37:05 PM,89346584,6,3,655.0,905.0,420.0,0.0,109.16666666666667,178.9529733384351,420.0,65.0,301.6666666666667,204.95934556231714,17.460096739680615,0.10073132734431124,1.1168323E7,2.1194091486177564E7,5.7369678E7,41.0,8.9346584E7,1.78693168E7,2.5227060513061162E7,5.7369678E7,49.0,3.163964E7,1.581982E7,1.87150687167696E7,2.9053372E7,2586268.0,1,0,0,0,192,96,0.06715421822954082,0.03357710911477041,0.0,420.0,198.0,203.58181538525378,41445.555555555555,0,0,0,5,9,0,0,0,0.0,220.0,109.16666666666667,301.6666666666667,0,0,0,0,0,0,2,218,1,301,433,442,1,32,1461768.0,2067182.8341784382,2923487.0,49.0,4.32115035E7,2.0022682396344915E7,5.7369678E7,2.9053329E7,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 07:39:05 PM,73600810,10,6,940.0,1100.0,235.0,0.0,94.0,121.35347818116573,420.0,65.0,183.33333333333334,183.3212117204844,27.717086265762568,0.21738891188833384,4906720.666666667,1.0396358219461294E7,3.8507007E7,25.0,7.360081E7,8177867.777777776,1.2611609877883235E7,3.8507007E7,336650.0,7.3255844E7,1.46511688E7,1.452819660955205E7,3.8843638E7,338104.0,1,0,0,0,320,192,0.13586806993020867,0.0815208419581252,0.0,420.0,133.8235294117647,146.0685777700485,21336.029411764706,0,0,0,10,16,0,0,0,0.0,142.1875,94.0,183.33333333333334,0,0,0,0,0,0,2,235,1,275,501,478,3,32,339175.25,278837.62101669493,683031.0,54.0,1.797643675E7,1.3918030656923614E7,3.8507007E7,7583945.0,NeedManualLabel
