Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 04:46:49 PM,110112453,11,14,2256.0,1310.0,449.0,0.0,205.09090909090907,196.47872889728015,262.0,0.0,93.57142857142857,130.27823142189789,32.38507455646275,0.22704062364317684,4588018.874999999,1.2591236642786283E7,5.9215255E7,10.0,1.10112433E8,1.10112433E7,1.8136915024997868E7,5.9215267E7,18320.0,1.10112433E8,8470187.153846154,1.6378245370918948E7,5.9215275E7,32529.0,1,0,0,0,352,448,0.09989787440299781,0.12714274924017904,0.0,449.0,154.4230769230769,175.9018301387278,30941.453846153847,0,0,0,14,25,0,0,0,1.0,160.6,205.0909090909091,93.57142857142857,0,0,0,708,4,863,2,451,2,262,244,501,8,32,525442.4,536629.3763882108,1146070.0,20.0,2.14454178E7,2.1508264266009394E7,5.9215255E7,6244462.0,NeedManualLabel
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 04:48:52 PM,90010508,6,8,1980.0,524.0,449.0,92.0,330.0,184.35400727947305,262.0,0.0,65.49999999999999,121.28243307020423,27.81897420243423,0.15553739570051087,6923885.230769232,1.1648539699313773E7,3.3774057E7,13.0,9.0010488E7,1.80020976E7,1.2783859846433522E7,3.3774076E7,4094895.0,9.0010487E7,1.2858641E7,1.350353859606718E7,3.3774077E7,239224.0,1,0,0,0,192,256,0.06665888387164752,0.08887851182886336,0.0,449.0,196.86666666666665,203.69335029004003,41490.980952380945,0,0,0,8,14,0,0,0,1.0,210.92857142857142,330.0,65.5,0,0,0,0,0,0,1,396,1,104,290,501,5,32,1149029.75,2141525.035309086,4356861.0,13.0,2.135359225E7,1.1700238259346612E7,3.3774057E7,6232167.0,NeedManualLabel
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 04:51:05 PM,101444493,7,9,1887.0,789.0,449.0,92.0,269.57142857142856,178.1982577008514,263.0,0.0,87.66666666666667,131.5,26.378957801090298,0.1577217207837985,6762966.2,1.2177331141522737E7,4.0498205E7,18.0,1.01444475E8,1.69074125E7,1.4776710388916131E7,4.0498223E7,256214.0,1.01188259E8,1.2648532375E7,1.4551110095599432E7,4.0498225E7,14911.0,1,0,0,0,224,288,0.06900325284291184,0.08871846794088666,0.0,449.0,172.82352941176472,170.9540271879101,29225.279411764706,0,0,0,10,16,0,0,0,1.0,183.625,269.57142857142856,87.66666666666667,0,0,0,0,0,0,1,314,1,131,501,501,6,32,893457.25,970580.3348524274,2133304.0,19.0,2.44676615E7,1.0990093170840865E7,4.0498205E7,1.6325621E7,NeedManualLabel
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 04:53:17 PM,112950241,10,14,2168.0,1315.0,449.0,93.0,216.79999999999998,168.60328189767444,263.0,0.0,93.92857142857143,130.77547657999676,30.83658759081355,0.212482946362195,4910880.04347826,9106488.65642907,3.1154506E7,18.0,1.12950222E8,1.2550024666666666E7,1.133247754412088E7,3.1878871E7,696573.0,1.12253646E8,8634895.846153846,1.0837136084357012E7,3.1154506E7,239887.0,1,0,0,0,320,448,0.08853456098424792,0.12394838537794708,0.0,449.0,149.83999999999997,155.39993564992233,24149.14,0,0,0,15,24,0,0,0,1.0,156.08333333333334,216.8,93.92857142857143,0,0,0,0,0,0,1,271,1,164,501,501,9,32,1042380.3333333334,1510381.0975175328,3932365.0,20.0,1.7739245333333336E7,9816925.829690874,3.1154506E7,5031951.0,NeedManualLabel
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 04:55:23 PM,88993032,7,11,1719.0,1052.0,449.0,93.0,245.57142857142858,190.29000424164616,263.0,0.0,95.63636363636364,132.69006950580192,31.137269263957656,0.20226302661538714,5234884.2352941185,9744455.511090675,3.3818956E7,17.0,8.8993014E7,1.4832169E7,1.1830966965159036E7,3.4073459E7,538804.0,8.8993013E7,8899301.299999999,1.1514068022270342E7,3.3818956E7,239451.0,1,0,0,0,224,352,0.07865784368376166,0.12360518293162548,0.0,449.0,169.4736842105263,178.2586661197251,31776.152046783627,0,0,0,11,18,0,0,0,1.0,178.88888888888889,245.57142857142858,95.63636363636364,0,0,0,0,0,0,1,343,2,210,391,501,6,32,206596.8,223109.77168918445,538827.0,17.0,1.75441194E7,1.0557364371297924E7,3.3818956E7,5649246.0,NeedManualLabel
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 04:57:23 PM,98231900,8,11,2524.0,789.0,449.0,93.0,315.5,184.24750434440858,263.0,0.0,71.72727272727273,122.84713338868832,33.72631497507429,0.19341985648246648,5457327.777777777,9470063.547100225,3.1893996E7,13.0,9.8231878E7,1.4033125428571427E7,1.0805183601186436E7,3.2133365E7,969368.0,9.8231879E7,9823187.9,1.103394330958889E7,3.1893996E7,239374.0,1,0,0,0,256,352,0.08143993957156484,0.11197991691090166,0.0,449.0,188.09999999999997,196.74025087863814,38706.72631578948,0,0,0,11,19,0,0,0,1.0,198.0,315.5,71.72727272727273,0,0,0,0,0,0,1,420,1,131,427,501,7,32,201471.6666666667,388192.2395039173,969387.0,13.0,1.6130562E7,9988175.888939843,3.1893996E7,5628371.0,NeedManualLabel
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 04:59:24 PM,117329084,7,9,2431.0,526.0,449.0,93.0,347.2857142857143,173.7102129848389,263.0,0.0,58.44444444444444,115.97209913499789,25.202617281150854,0.13636857507555417,7821938.933333334,1.0170743012372354E7,2.6330643E7,13.0,1.17329064E8,1.9554844E7,4344402.793823151,2.6572308E7,1.3537345E7,1.17329063E8,1.4666132875E7,9600564.528580917,2.6330643E7,239363.0,1,0,0,0,224,288,0.059661251595554944,0.07670732347999921,0.0,449.0,200.35294117647058,206.5853156617353,42677.492647058825,0,0,0,9,16,0,0,0,1.0,212.875,347.2857142857143,58.44444444444444,0,0,0,0,0,0,1,405,1,87,454,501,6,32,40292.5,98651.97470248632,241665.0,13.0,1.9474661E7,4248927.271620544,2.6330643E7,1.3537324E7,NeedManualLabel
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 05:01:24 PM,114646029,6,8,1533.0,789.0,449.0,0.0,255.5,214.67160967393895,263.0,0.0,98.625,136.1154315802794,20.253645244005792,0.12211500147118048,8818925.307692308,1.8191566315004364E7,5.3704454E7,9.0,1.1464602E8,2.2929204E7,2.491767227561748E7,5.3945828E7,198.0,1.1464601E8,1.6378001428571427E7,2.2747087741068885E7,5.3704454E7,241563.0,1,0,0,0,192,256,0.05233500063050592,0.06978000084067457,0.0,449.0,184.73333333333335,192.5974583227436,37093.780952380956,0,0,0,8,14,0,0,0,1.0,197.92857142857142,255.5,98.625,0,0,0,0,0,0,1,383,2,197,473,501,4,32,748200.3333333334,652574.6748613014,1199894.0,19.0,3.7386621666666664E7,1.9836371220922448E7,5.3704454E7,1.5307293E7,NeedManualLabel
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 05:03:25 PM,60665216,3,4,991.0,263.0,449.0,93.0,330.3333333333333,205.5366958315068,263.0,0.0,65.75,131.5,20.670823952889247,0.11538737453765928,1.0110869333333334E7,1.759954099163176E7,4.3188983E7,18.0,6.0665194E7,3.0332597E7,1.853502094550319E7,4.3438836E7,1.7226358E7,6.0665198E7,2.0221732666666668E7,2.1625709710429166E7,4.3188983E7,249858.0,1,0,0,0,96,128,0.049451731944711114,0.06593564259294815,0.0,449.0,212.875,213.84068669388967,45727.83928571428,0,0,0,4,7,0,0,0,1.0,243.28571428571428,330.3333333333333,65.75,0,0,0,0,0,0,1,495,2,131,491,501,2,32,124938.0,176663.55821164703,249858.0,18.0,3.0207659E7,1.8358364458359357E7,4.3188983E7,1.7226335E7,NeedManualLabel
149.202.83.171-10.10.22.55-443-54278-6,149.202.83.171,443,10.10.22.55,54278,6,18/02/2022 05:05:25 PM,116726552,8,12,1719.0,1315.0,449.0,0.0,214.87500000000003,196.4066026676002,263.0,0.0,109.58333333333333,135.426235093187,25.99237232673505,0.17134062179785794,6143502.736842106,1.345871067571859E7,5.5032769E7,14.0,1.16726533E8,1.6675219E7,1.8612481718471337E7,5.503279E7,1042117.0,1.16726531E8,1.0611502818181818E7,1.6551853520108942E7,5.5032805E7,244155.0,1,0,0,0,256,384,0.06853624871914318,0.10280437307871478,0.0,449.0,165.85714285714286,174.52285973885648,30458.228571428575,0,0,0,12,20,0,0,0,1.0,174.15,214.875,109.58333333333333,0,0,0,0,0,0,1,245,1,187,500,501,6,32,515436.6666666666,675869.0921412716,1380047.0,14.0,1.8898296166666664E7,1.914347428197135E7,5.5032769E7,5239577.0,NeedManualLabel
