Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 10:22:54 PM,100572714,9,6,1125.0,970.0,420.0,0.0,125.0,158.6860107255835,420.0,0.0,161.66666666666666,202.20451692943624,20.830699666710792,0.14914582100270257,7183765.285714285,1.7479410200797215E7,6.0296948E7,34.0,1.00572714E8,1.257158925E7,2.2138433404036563E7,6.0296991E7,41.0,4.027569E7,8055138.0,1.3621854646682698E7,3.2083471E7,249.0,1,0,0,0,288,204,0.08948749260162155,0.05965832840108103,0.0,420.0,157.18750000000003,179.70316960662288,32293.22916666667,0,0,0,8,15,0,0,0,0.0,167.66666666666666,125.0,161.66666666666666,0,0,0,0,0,0,2,281,1,242,1392,1392,3,32,2743543.0,3879897.736797711,5487045.0,41.0,4.61902095E7,1.9949940907550693E7,6.0296948E7,3.2083471E7,NeedManualLabel
192.168.1.100-35.232.111.17-49716-80-6,192.168.1.100,49716,35.232.111.17,80,6,08/02/2022 10:26:12 PM,20141162,9,2,435.0,0.0,87.0,0.0,48.333333333333336,45.8530260724415,0.0,0.0,0.0,0.0,21.597562245912126,0.546145252195479,2014116.2,2689534.2068449864,8444004.0,36.0,1.9917603E7,2489700.375,2829188.746848161,8444004.0,97.0,1.8886503E7,1.8886503E7,0.0,1.8886503E7,1.8886503E7,0,0,0,0,304,60,0.44684611543266467,0.09929913676281438,0.0,87.0,36.25,44.79879259736604,2006.9318181818182,1,3,1,5,8,0,0,0,0.0,39.54545454545455,48.333333333333336,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,5,32,8486740.0,0.0,8486740.0,8486740.0,8444004.0,0.0,8444004.0,8444004.0,NeedManualLabel
192.168.1.100-35.224.170.84-37420-80-6,192.168.1.100,37420,35.224.170.84,80,6,08/02/2022 10:26:33 PM,1324067,5,5,87.0,148.0,87.0,0.0,17.4,38.90758280849634,148.0,0.0,29.6,66.18761213399378,177.48346571585878,7.552487902802501,147118.55555555556,227246.19129377676,699236.0,30.0,426405.0,106601.25,123532.31574335789,227466.0,93.0,1125385.0,281346.25,289791.84552867716,699236.0,29221.0,0,0,0,0,168,168,3.7762439514012507,3.7762439514012507,0.0,148.0,21.363636363636363,49.449515118497835,2445.2545454545457,2,2,0,2,9,0,0,0,1.0,23.5,17.4,29.6,0,0,0,0,0,0,0,0,0,0,64240,502,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 10:24:55 PM,60344954,14,7,1830.0,1100.0,420.0,0.0,130.71428571428572,143.72592966177976,420.0,0.0,157.14285714285714,181.12742160463407,48.55418400020655,0.34799927099124145,3017247.7,5217400.647776409,1.548441E7,26.0,6.0344954E7,4641919.538461539,5910835.109590559,1.5484451E7,56.0,4.6758305E7,7793050.833333333,5951039.79921114,1.5484436E7,188851.0,1,0,0,0,448,236,0.23199951399416097,0.11599975699708048,0.0,420.0,152.27272727272725,160.91055836149408,25892.20779220779,0,0,0,13,21,0,0,0,0.0,159.52380952380952,130.71428571428572,157.14285714285714,0,0,0,0,0,0,2,305,1,183,1392,1392,6,32,907277.8,1330049.8091339287,3131050.0,43.0,1.11617048E7,4239028.986659999,1.548441E7,6112721.0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 10:26:55 PM,69644674,15,11,1410.0,1585.0,235.0,0.0,94.0,119.16674991672085,420.0,0.0,144.0909090909091,179.42711865571187,43.00400630779031,0.37332359399083415,2785786.9599999995,6362347.584774195,2.7227374E7,28.0,6.9644674E7,4974619.571428572,7941524.811108126,2.7227374E7,99043.0,6.9532305E7,6953230.5,8970041.33210583,2.7465043E7,288.0,0,0,0,0,480,352,0.21537899653317352,0.1579445974576606,0.0,420.0,110.92592592592591,145.37112344879068,21132.76353276354,0,0,0,14,26,0,0,0,0.0,115.1923076923077,94.0,144.0909090909091,0,0,0,0,0,0,2,201,1,226,1649,1392,6,32,1503099.25,1652535.9554366483,3713976.0,237661.0,1.490391175E7,9136073.167666744,2.7227374E7,5217038.0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 10:28:56 PM,60322324,10,5,1360.0,615.0,420.0,0.0,136.0,153.6012152729702,420.0,0.0,123.0,168.39685270218087,32.740781008370966,0.24866415955724783,4308737.428571429,9848079.79985012,3.5408991E7,23.0,6.0322324E7,6702480.444444445,1.1813484990971632E7,3.5409033E7,28.0,5.1372521E7,1.284313025E7,1.6264167945590604E7,3.5409014E7,125835.0,1,0,0,0,320,172,0.16577610637149853,0.08288805318574927,0.0,420.0,149.6875,164.16931046940533,26951.562500000004,0,0,0,9,15,0,0,0,0.0,159.66666666666666,136.0,123.0,0,0,0,835,5,380,3,453,1,205,1392,1392,4,32,811053.0,1204613.4743522506,2195224.0,28.0,1.9296374333333332E7,1.418111673072531E7,3.5408991E7,8711873.0,NeedManualLabel
192.168.1.100-35.224.170.84-37426-80-6,192.168.1.100,37426,35.224.170.84,80,6,08/02/2022 10:31:54 PM,1347618,5,5,87.0,148.0,87.0,0.0,17.4,38.90758280849634,148.0,0.0,29.6,66.18761213399378,174.38176100348912,7.42050046823358,149735.33333333334,216547.18421628114,662002.0,23.0,472507.0,118126.75,137535.0061944837,258708.0,76.0,1134048.0,283512.0,264516.35103587323,662002.0,45098.0,0,0,0,0,168,168,3.71025023411679,3.71025023411679,0.0,148.0,21.363636363636363,49.449515118497835,2445.2545454545457,2,2,0,2,9,0,0,0,1.0,23.5,17.4,29.6,0,0,0,0,0,0,0,0,0,0,64240,502,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 10:30:57 PM,60286252,7,3,890.0,550.0,420.0,0.0,127.14285714285715,170.14349686017837,420.0,65.0,183.33333333333331,204.95934556231714,23.88604287425266,0.1658752977378657,6698472.444444444,1.165892215283837E7,2.70528E7,27.0,6.0286252E7,1.0047708666666666E7,1.330814542021913E7,2.7052852E7,53.0,3.311503E7,1.6557515E7,1.4842612571737094E7,2.7052827E7,6062203.0,1,0,0,0,224,96,0.11611270841650598,0.049762589321359706,0.0,420.0,169.0909090909091,182.64471223961266,33359.09090909091,0,0,0,6,10,0,0,0,0.0,186.0,127.14285714285714,183.33333333333334,0,0,0,0,0,0,2,296,1,183,1392,1392,2,32,158785.33333333334,137466.2669396872,238248.0,53.0,1.9936614666666668E7,1.2221912911632545E7,2.70528E7,5824135.0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 10:32:57 PM,100276987,9,4,1125.0,615.0,420.0,0.0,125.0,158.6860107255835,420.0,65.0,153.75,177.5,17.35193738918382,0.12964091152838486,8356415.583333334,1.4298947453733994E7,3.9769693E7,29.0,1.00276987E8,1.2534623375000002E7,1.6169130078884332E7,3.9769693E7,50.0,8.3537022E7,2.7845674E7,1.6000317083461909E7,4.0008743E7,9720263.0,1,0,0,0,288,128,0.08975140028888183,0.03988951123950304,0.0,420.0,154.28571428571428,169.68134323418778,28791.75824175824,0,0,0,8,13,0,0,0,0.0,166.15384615384616,125.0,153.75,0,0,0,0,0,0,2,281,1,153,1392,1392,3,32,118936.25,137268.21055479912,237873.0,50.0,2.4890554E7,1.4244135042917442E7,3.9769693E7,9482393.0,NeedManualLabel
192.168.1.100-35.232.111.17-49718-80-6,192.168.1.100,49718,35.232.111.17,80,6,08/02/2022 10:36:54 PM,1451232,4,2,87.0,0.0,87.0,0.0,21.75,43.5,0.0,0.0,0.0,0.0,59.94906396771846,4.134418204670238,290246.4,415504.26393816946,1006466.0,72.0,1228568.0,409522.6666666666,528732.5832907722,1006466.0,136.0,222872.0,222872.0,0.0,222872.0,222872.0,0,0,0,0,144,72,2.7562788031134926,1.3781394015567463,0.0,87.0,12.428571428571429,32.88290915180277,1081.2857142857142,1,3,0,1,4,0,0,0,0.0,14.5,21.75,0.0,0,0,0,0,0,0,4,87,2,0,64240,502,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 10:34:58 PM,89162102,17,11,2065.0,1585.0,420.0,0.0,121.47058823529412,139.67333212135506,420.0,0.0,144.0909090909091,179.4271186557119,40.93667509094839,0.31403476782097395,3302300.0740740737,6432166.770166686,2.3233822E7,24.0,8.9162102E7,5572631.374999999,7638490.384848207,2.3233822E7,58.0,7.9597824E7,7959782.399999999,8885867.686957696,2.3473198E7,254.0,1,0,0,0,544,376,0.19066396617701992,0.12337080164395406,0.0,420.0,140.3448275862069,160.18923538429453,25660.591133004924,0,0,0,16,28,0,0,0,0.0,145.35714285714286,121.47058823529412,144.0909090909091,0,0,0,0,0,0,2,258,1,198,1392,1392,7,32,899603.6666666667,1470463.7232890402,3773364.0,28.0,1.3766380666666666E7,6677969.626239121,2.3233822E7,6663855.0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 10:36:59 PM,91791827,11,5,1360.0,680.0,420.0,0.0,123.63636363636364,151.37851414733382,420.0,65.0,136.0,158.76082640248507,22.22420085396056,0.17430745767812206,6119455.133333334,1.1029441883796873E7,3.8248997E7,26.0,9.1791827E7,9179182.7,1.2570793209035309E7,3.8248997E7,38.0,5.3304889E7,1.332622225E7,6179358.168796733,2.06122E7,6210408.0,1,0,0,0,352,160,0.1198363771537089,0.054471080524413136,0.0,420.0,144.7058823529412,160.2777919371093,25688.970588235297,0,0,0,10,16,0,0,0,0.0,153.75,123.63636363636364,136.0,0,0,0,0,0,0,2,272,1,136,1392,1392,4,32,238185.99999999997,285194.0750918574,698231.0,38.0,1.80725774E7,1.2560258342648482E7,3.8248997E7,5512175.0,NeedManualLabel
192.168.1.100-91.121.140.167-59124-5555-6,192.168.1.100,59124,91.121.140.167,5555,6,08/02/2022 10:38:59 PM,112350190,15,9,1360.0,2360.0,420.0,0.0,90.66666666666667,139.8962200381139,420.0,65.0,262.22222222222223,187.1014282266291,33.11075842417356,0.21361779628499072,4884790.869565217,8758603.272571445,3.184256E7,26.0,1.1235019E8,8025013.571428573,1.0133300374981929E7,3.1842602E7,60.0,1.1190405E8,1.398800625E7,1.0073663036052784E7,3.1842595E7,384330.0,1,0,0,0,492,288,0.13351112267811918,0.08010667360687151,0.0,420.0,165.6,181.08653548326927,32792.33333333334,0,0,0,14,24,0,0,0,0.0,172.5,90.66666666666667,262.22222222222223,0,0,0,600,4,964,2,194,1,337,1392,1392,4,32,335650.1666666667,305796.5771635887,707583.0,36.0,1.7674707166666664E7,8280661.393531108,3.184256E7,8541891.0,NeedManualLabel
