Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.211.8.152-101.75.228.67-54750-80-6,10.211.8.152,54750,101.75.228.67,80,6,10/12/2019 10:09:31 PM,22660,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.3918799646955,11330.0,7513.716656888254,16643.0,6017.0,6017.0,6017.0,0.0,6017.0,6017.0,0,0,0,0,0,0,0,0,0,40,20,88.261253309797,44.1306266548985,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1026,454,0,20,0,0,0,0,0,0,0,0,1
10.211.8.152-203.208.39.151-54747-443-6,10.211.8.152,54747,203.208.39.151,443,6,10/12/2019 10:08:31 PM,30179502,9,9,718.0,6209.0,373.0,0.0,79.77777777777777,134.94700605958045,1460.0,0.0,689.8888888888889,659.1776021006108,229.52665024094833,0.5964313128824988,1775264.8235294118,7280378.182909528,3.0027232E7,0.0,3.0168457E7,3771057.125,1.0609110643288605E7,3.0027232E7,69.0,3.017557E7,3771946.25,1.0629627051359767E7,3.0078898E7,0.0,0,0,0,0,204,192,0.2982156564412494,0.2982156564412494,0.0,1460.0,364.5789473684211,549.604334022766,302064.9239766082,2,2,0,6,17,0,0,0,1.0,384.8333333333333,79.77777777777777,689.8888888888889,0,0,0,6927,9,124472,9,718,9,6209,64240,265,3,20,141225.0,0.0,141225.0,141225.0,3.0027232E7,0.0,3.0027232E7,3.0027232E7,1
10.211.8.152-96.17.151.43-54754-443-6,10.211.8.152,54754,96.17.151.43,443,6,10/12/2019 10:08:35 PM,31421915,15,13,932.0,11155.0,317.0,0.0,62.13333333333333,113.24112495446334,1460.0,0.0,858.0769230769232,647.1833152899908,384.66783453522805,0.891097821377214,1163774.6296296294,5761164.902995494,2.9985433E7,1.0,3.1421915E7,2244422.5,7985714.07012425,2.9985433E7,331.0,3.1335074E7,2611256.1666666665,8668041.614859294,3.0128565E7,1.0,0,0,0,0,324,272,0.4773738328806504,0.41372398849656367,0.0,1460.0,416.79310344827593,591.5374266211701,349916.5270935961,1,2,1,9,27,0,0,0,0.0,431.67857142857144,62.13333333333333,858.0769230769231,0,0,0,12056,14,11268,15,932,13,11155,64240,254,4,20,1342466.0,0.0,1342466.0,1342466.0,2.9985433E7,0.0,2.9985433E7,2.9985433E7,1
10.211.8.152-96.17.151.43-54764-443-6,10.211.8.152,54764,96.17.151.43,443,6,10/12/2019 10:08:36 PM,30374490,7,7,840.0,539.0,517.0,0.0,120.0,201.27675805550263,371.0,0.0,77.0,138.96522346736012,45.399939225317034,0.4609130885818988,2336499.2307692305,8306999.276479696,2.9983595E7,0.0,3.0297178E7,5049529.666666666,1.2215257908670135E7,2.9983595E7,112.0,3.029003E7,5048338.333333333,1.2273832534081237E7,3.010204E7,0.0,0,0,0,0,152,152,0.2304565442909494,0.2304565442909494,0.0,517.0,91.93333333333334,163.54748837075104,26747.78095238095,2,2,0,6,13,0,0,0,1.0,98.5,120.0,77.0,0,0,0,1348,5,7260,7,840,7,539,64240,245,3,20,313583.0,0.0,313583.0,313583.0,2.9983595E7,0.0,2.9983595E7,2.9983595E7,1
10.211.8.152-101.75.228.67-54750-80-6,10.211.8.152,54750,101.75.228.67,80,6,10/12/2019 10:08:31 PM,60063485,8,12,309.0,11594.0,309.0,0.0,38.625,109.2479976933216,1460.0,0.0,966.1666666666666,697.5632696404787,198.17364909811675,0.332981011674564,3161236.052631579,1.3764041579246255E7,5.9999605E7,0.0,63880.0,9125.714285714284,11676.562703613961,29159.0,14.0,6.0046848E7,5458804.363636363,1.808917569129305E7,5.9999706E7,0.0,0,0,0,0,196,252,0.1331924046698256,0.1997886070047384,0.0,1460.0,566.8095238095236,703.6697818613229,495151.16190476174,1,2,0,3,19,0,0,0,1.0,595.15,38.625,966.1666666666666,0,0,0,11903,10,664897,8,309,12,11594,64240,454,1,20,63880.0,0.0,63880.0,63880.0,5.9999605E7,0.0,5.9999605E7,5.9999605E7,1
10.211.8.152-96.17.151.42-54820-443-6,10.211.8.152,54820,96.17.151.42,443,6,10/12/2019 10:09:19 PM,30557256,10,9,655.0,5368.0,306.0,0.0,65.5,113.69476681008672,1460.0,0.0,596.4444444444445,657.6313768197027,197.10539454197067,0.6217835789967529,1697625.3333333335,7059308.682524015,2.9983352E7,0.0,3.0457584E7,3384176.0,9974807.690919572,2.9983352E7,56.0,3.0459968E7,3807496.0,1.061713562460442E7,3.0083118E7,0.0,0,0,0,0,224,192,0.3272545152614489,0.294529063735304,0.0,1460.0,301.15,513.3461205402104,263524.2394736842,2,2,0,7,18,0,0,0,0.0,317.0,65.5,596.4444444444445,0,0,0,5992,8,16685,10,655,9,5368,64240,245,3,20,474232.0,0.0,474232.0,474232.0,2.9983352E7,0.0,2.9983352E7,2.9983352E7,1
