Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.22.18-173.194.166.231-50762-80-6,10.10.22.18,50762,173.194.166.231,80,6,15/11/2019 10:50:55 AM,119998255,7968,8347,48237.0,1.1525879E7,534.0,0.0,6.05384036144578,56.341723845876906,1408.0,0.0,1380.840900922489,173.58779159105362,96452.36924486943,135.96031042284739,7355.538494544576,76852.5976572544,6003023.0,0.0,1.19998255E8,15061.912263085276,111115.30691746772,6003023.0,15.0,1.19815869E8,14356.083033788653,113820.70444765608,6172358.0,0.0,0,0,0,0,369452,166964,66.40096558070782,69.55934484213958,0.0,1408.0,709.3721500367767,699.4643397842284,489250.3626297866,0,2,0,280,16314,0,0,0,1.0,709.4156297885381,6.053840361445783,1380.8409009224872,0,0,0,2312874,1673,119840,996,6029,1043,1440734,8192,633,91,20,9177500.0,0.0,9177500.0,9177500.0,6003023.0,0.0,6003023.0,6003023.0,1
10.10.22.18-173.194.166.231-50762-80-6,10.10.22.18,50762,173.194.166.231,80,6,15/11/2019 10:55:10 AM,167712,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.850410227055907,55904.0,96701.26261326684,167565.0,73.0,147.0,73.5,0.7071067811865476,74.0,73.0,0,0,0,0,0,0,0,0,0,60,20,17.887807670291927,5.962602556763977,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,989,989,0,20,0,0,0,0,0,0,0,0,1
10.10.22.18-173.194.166.231-50762-80-6,10.10.22.18,50762,173.194.166.231,80,6,15/11/2019 10:52:55 AM,105543092,2768,3014,46798.0,4102706.0,1408.0,0.0,16.906791907514453,95.86597670986133,1408.0,0.0,1361.2163238221626,232.08154099736564,39315.732762500455,54.783310687922615,18256.891887216727,68852.69497258966,2779537.0,1.0,1.05543092E8,38143.50993856162,99768.22965043475,2779702.0,46.0,1.05542919E8,35029.17988715555,97958.78458721102,2779640.0,1.0,0,0,0,0,102088,60280,26.226254580451368,28.55705610747125,0.0,1408.0,717.7783157530697,695.3575202055404,483522.0809063985,0,0,0,183,5782,0,0,0,1.0,717.9024558976133,16.90679190751445,1361.2163238221633,0,0,0,829619,609,42882,553,9359,602,820541,633,989,85,20,0,0,0,0,0,0,0,0,1
