Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.104-175.25.19.249-51851-8011-6,192.168.1.104,51851,175.25.19.249,8011,6,22/11/2019 05:23:58 PM,12803087,13,20,1273.0,15515.0,451.0,0.0,97.92307692307693,143.83871844213897,1460.0,0.0,775.7500000000002,669.5099445037944,1311.2462642798569,2.5775033786773456,400096.46875,1492005.5579744265,6989629.0,0.0,1.2803087E7,1066923.9166666665,2357373.9718419523,7032753.0,827.0,5809922.0,305785.36842105264,1162997.5566705114,5069967.0,0.0,0,0,0,0,272,408,1.0153801188728937,1.5621232598044519,0.0,1460.0,493.7647058823531,618.7964397668209,382909.03386809275,0,2,1,13,32,0,0,0,1.0,508.72727272727275,97.92307692307692,775.75,0,0,0,16337,21,22114,6,636,10,7757,64240,66,7,20,5813458.0,0.0,5813458.0,5813458.0,6989629.0,0.0,6989629.0,6989629.0,NeedManualLabel
192.168.1.104-61.135.179.33-51854-8601-6,192.168.1.104,51854,61.135.179.33,8601,6,22/11/2019 05:23:58 PM,12783939,24,23,348.0,7132.0,207.0,0.0,14.499999999999998,43.951554357437495,725.0,0.0,310.0869565217392,210.62502507007744,585.1091748795109,3.676488130927408,277911.71739130444,475154.9956484451,2592829.0,67.0,1.2783939E7,555823.4347826086,583411.6467188986,2637057.0,3153.0,1.1683968E7,531089.4545454546,587100.6260974127,2633000.0,321.0,0,0,0,0,492,468,1.877355641324634,1.7991324896027743,0.0,725.0,155.83333333333331,209.93244438550644,44071.63120567376,0,2,1,22,46,0,0,0,0.0,159.14893617021278,14.5,310.0869565217391,0,0,0,3014,9,979,6,87,5,1783,64240,31,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-124.236.58.219-51866-443-6,192.168.1.104,51866,124.236.58.219,443,6,22/11/2019 05:23:59 PM,12011766,9,11,1553.0,3715.0,693.0,0.0,172.55555555555554,262.999102237589,1460.0,0.0,337.72727272727275,566.3115910713979,438.5699821325191,1.6650341007309,632198.2105263158,2705224.861955319,1.1803214E7,1.0,1.2000463E7,1500057.875,4163145.147047068,1.1803214E7,9514.0,1.2000578E7,1200057.8000000003,3729660.0974840354,1.1814576E7,1.0,0,0,0,0,192,232,0.749265345328905,0.915768755401995,0.0,1460.0,250.8571428571429,445.0593539871155,198077.82857142857,2,2,0,8,19,0,0,0,1.0,263.4,172.55555555555554,337.72727272727275,0,0,0,5268,10,30830,9,1553,11,3715,64240,473,4,20,197249.0,0.0,197249.0,197249.0,1.1803214E7,0.0,1.1803214E7,1.1803214E7,NeedManualLabel
192.168.1.104-124.239.234.100-51831-443-6,192.168.1.104,51831,124.239.234.100,443,6,22/11/2019 05:25:57 PM,15666,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.4975105323631,7833.0,10776.307345282985,15453.0,213.0,213.0,213.0,0.0,213.0,213.0,0,0,0,0,0,0,0,0,0,40,20,127.66500702157539,63.832503510787696,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,62,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-27.185.6.241-51855-443-6,192.168.1.104,51855,27.185.6.241,443,6,22/11/2019 05:26:12 PM,11116,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.88125224901046,5558.0,7426.035416021122,10809.0,307.0,307.0,307.0,0.0,307.0,307.0,0,0,0,0,0,0,0,0,0,40,20,179.92083483267365,89.96041741633682,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,513,66,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-27.185.6.242-51845-443-6,192.168.1.104,51845,27.185.6.242,443,6,22/11/2019 05:25:59 PM,6661,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.38282540159133,3330.5,4299.916336395396,6371.0,290.0,290.0,290.0,0.0,290.0,290.0,0,0,0,0,0,0,0,0,0,40,20,300.25521693439424,150.12760846719712,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,508,68,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-27.185.6.239-51836-443-6,192.168.1.104,51836,27.185.6.239,443,6,22/11/2019 05:26:56 PM,10009,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.73024278149666,5004.5,6781.861138360177,9800.0,209.0,209.0,209.0,0.0,209.0,209.0,0,0,0,0,0,0,0,0,0,40,20,199.8201618543311,99.91008092716555,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,513,85,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-124.239.234.100-51828-443-6,192.168.1.104,51828,124.239.234.100,443,6,22/11/2019 05:25:56 PM,18115,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.6086116478057,9057.5,12489.62707609799,17889.0,226.0,226.0,226.0,0.0,226.0,226.0,0,0,0,0,0,0,0,0,0,40,20,110.40574109853713,55.20287054926857,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,62,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
124.239.234.100-192.168.1.104-443-51868-6,124.239.234.100,443,192.168.1.104,51868,6,22/11/2019 05:26:15 PM,8745,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,228.70211549456835,8745.0,0.0,8745.0,8745.0,8745.0,8745.0,0.0,8745.0,8745.0,0,0,0,0,0,0,0,0,0,40,0,228.70211549456835,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-124.239.234.100-51871-443-6,192.168.1.104,51871,124.239.234.100,443,6,22/11/2019 05:26:00 PM,14652,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.75020475020474,7326.0,9920.708140047262,14341.0,311.0,311.0,311.0,0.0,311.0,311.0,0,0,0,0,0,0,0,0,0,40,20,136.5001365001365,68.25006825006825,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,510,62,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
