Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.104-124.238.243.9-64605-443-6,192.168.1.104,64605,124.238.243.9,443,6,27/12/2019 07:23:04 PM,2997960,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6671203084764307,2997960.0,0.0,2997960.0,2997960.0,2997960.0,2997960.0,0.0,2997960.0,2997960.0,0,0,0,0,0,0,0,0,0,64,0,0.6671203084764307,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64240,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
42526383,2303196.0,0.0,0,0,0,0,412,772,8.1760566633431,15.53450766035189,0.0,1460.0,792.1864406779663,713.6078193328426,509236.11981297494,2,2,0,7,57,0,0,0,1.0,805.8448275862069,48.65,1204.3684210526317,0,0,0,46739,37,355637,20,973,38,45766,64240,62,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-124.238.243.9-64607-443-6,192.168.1.104,64607,124.238.243.9,443,6,27/12/2019 07:23:04 PM,4951558,9,10,984.0,6777.0,517.0,0.0,109.33333333333334,196.28741681524062,1460.0,0.0,677.7,687.4086686809949,1567.385457264158,3.837176096897178,275086.55555555556,1049314.076341651,4470132.0,1.0,4936605.0,617075.625,1560012.5901110028,4470132.0,1075.0,4936540.0,548504.4444444445,1482422.7330944699,4485361.0,1.0,0,0,0,0,192,212,1.8176097301091898,2.0195663667879886,0.0,1460.0,388.05,573.5258884626239,328931.9447368421,2,2,0,6,18,0,0,0,1.0,408.4736842105263,109.33333333333333,677.7,0,0,0,7761,10,17246,9,984,10,6777,64240,62,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-124.238.243.9-64603-443-6,192.168.1.104,64603,124.238.243.9,443,6,27/12/2019 07:23:04 PM,6338873,8,8,858.0,4003.0,517.0,0.0,107.25,187.24372962989787,1460.0,0.0,500.375,624.5020730836002,766.8555593399647,2.5241079920673593,422591.5333333333,1591432.9008446566,6174978.0,1.0,6329299.0,904185.5714285714,2324439.6695743585,6174978.0,8253.0,6329117.0,904159.5714285715,2351196.4464995163,6236027.0,1.0,0,0,0,0,172,172,1.2620539960336796,1.2620539960336796,0.0,1460.0,285.9411764705882,479.6159232380941,230031.4338235294,2,2,0,6,15,0,0,0,1.0,303.8125,107.25,500.375,0,0,0,4861,8,57329,8,858,8,4003,64240,62,3,20,154321.0,0.0,154321.0,154321.0,6174978.0,0.0,6174978.0,6174978.0,NeedManualLabel
192.168.1.104-124.238.243.9-64601-443-6,192.168.1.104,64601,124.238.243.9,443,6,27/12/2019 07:23:04 PM,6340405,9,9,1106.0,4592.0,517.0,0.0,122.88888888888889,181.32529087557288,1460.0,0.0,510.22222222222223,584.9146898860076,898.6807625064961,2.838935367693389,372965.0,1487128.5539024104,6143554.0,3.0,6329835.0,791229.375,2162832.338556415,6143554.0,6733.0,6329975.0,791246.875,2185363.451453683,6199574.0,3.0,0,0,0,0,192,192,1.4194676838466944,1.4194676838466944,0.0,1460.0,299.8947368421052,457.656335733951,209449.32163742688,2,2,0,8,17,0,0,0,1.0,316.55555555555554,122.88888888888889,510.22222222222223,0,0,0,5698,10,46093,9,1106,9,4592,64240,64,4,20,186281.0,0.0,186281.0,186281.0,6143554.0,0.0,6143554.0,6143554.0,NeedManualLabel
192.168.1.104-124.238.243.9-64599-443-6,192.168.1.104,64599,124.238.243.9,443,6,27/12/2019 07:23:04 PM,6344558,8,8,858.0,4004.0,517.0,0.0,107.25,187.24372962989787,1460.0,0.0,500.5,624.522446125266,766.3260387878872,2.5218462814903733,422970.5333333333,1591136.6437993702,6174308.0,0.0,6330021.0,904288.7142857142,2324070.9816995487,6174308.0,5973.0,6330209.0,904315.5714285715,2353318.2122034878,6241022.0,0.0,0,0,0,0,172,172,1.2609231407451866,1.2609231407451866,0.0,1460.0,286.0,479.6554753153559,230069.375,2,2,0,6,15,0,0,0,1.0,303.875,107.25,500.5,0,0,0,4862,8,58462,8,858,8,4004,64240,62,3,20,155713.0,0.0,155713.0,155713.0,6174308.0,0.0,6174308.0,6174308.0,NeedManualLabel
192.168.1.104-222.222.88.245-64616-443-6,192.168.1.104,64616,222.222.88.245,443,6,27/12/2019 07:23:06 PM,4388213,13,13,1616.0,4428.0,517.0,0.0,124.30769230769229,166.35974303467802,1460.0,0.0,340.61538461538464,531.6605336837812,1377.3260322596009,5.924963077225285,175528.52,549403.3279853942,2697890.0,0.0,4377954.0,364829.5,766462.3111831871,2697890.0,1329.0,4378098.0,364841.5,790653.7681896258,2748065.0,0.0,0,0,0,0,272,272,2.9624815386126424,2.9624815386126424,0.0,1460.0,223.85185185185185,396.14621462513475,156931.82336182334,2,2,0,10,25,0,0,0,1.0,232.46153846153845,124.3076923076923,340.61538461538464,0,0,0,6044,12,3711,13,1616,13,4428,64240,68,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-222.222.88.245-64620-443-6,192.168.1.104,64620,222.222.88.245,443,6,27/12/2019 07:23:06 PM,4386171,12,13,1580.0,4430.0,517.0,0.0,131.66666666666666,168.43306376628365,1460.0,0.0,340.7692307692307,531.7132927067233,1370.2156163086208,5.69973218098428,182757.12499999997,635643.9594226173,3067872.0,0.0,4377979.0,397998.0909090908,915295.2960756931,3067872.0,1859.0,4378131.0,364844.25,901977.0132077168,3116666.0,0.0,0,0,0,0,252,272,2.7358714468724545,2.9638607341118255,0.0,1460.0,231.15384615384613,401.651659257889,161324.05538461535,2,2,0,10,24,0,0,0,1.0,240.4,131.66666666666666,340.7692307692308,0,0,0,6010,12,4771,12,1580,13,4430,64240,68,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-222.222.88.245-64619-443-6,192.168.1.104,64619,222.222.88.245,443,6,27/12/2019 07:23:06 PM,4390449,10,10,1153.0,3922.0,517.0,0.0,115.3,179.65463781625257,1460.0,0.0,392.2,587.4573837971379,1155.9182215759708,4.555342745126978,231076.26315789475,731513.3644570793,3157964.0,1.0,4378147.0,486460.77777777775,1033388.9670675531,3157964.0,1072.0,4378432.0,486492.44444444444,1061266.1422825463,3211182.0,1.0,0,0,0,0,212,212,2.277671372563489,2.277671372563489,0.0,1460.0,241.6666666666666,438.2424367097889,192056.4333333333,2,2,0,7,19,0,0,0,1.0,253.75,115.3,392.2,0,0,0,5075,9,4352,10,1153,10,3922,64240,64,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-124.238.243.9-64598-443-6,192.168.1.104,64598,124.238.243.9,443,6,27/12/2019 07:23:04 PM,6374733,9,8,809.0,4003.0,517.0,0.0,89.88888888888889,174.2192902956246,1460.0,0.0,500.375,624.5020730836002,754.855144521347,2.6667783576190565,398420.81249999994,1317482.538209759,5265607.0,1.0,6364230.0,795528.75,1832949.5587739567,5265607.0,7087.0,6364248.0,909178.2857142857,1979191.5274168316,5317242.0,1.0,0,0,0,0,192,172,1.4118238363865592,1.254954521232497,0.0,1460.0,267.3333333333333,470.4285905677177,221303.0588235294,2,2,0,6,16,0,0,0,0.0,283.05882352941177,89.88888888888889,500.375,0,0,0,4812,8,4630,9,809,8,4003,64240,62,3,20,1098623.0,0.0,1098623.0,1098623.0,5265607.0,0.0,5265607.0,5265607.0,NeedManualLabel
192.168.1.104-222.222.88.245-64617-443-6,192.168.1.104,64617,222.222.88.245,443,6,27/12/2019 07:23:06 PM,4394757,13,13,1624.0,4430.0,517.0,0.0,124.9230769230769,166.98525959819605,1460.0,0.0,340.7692307692308,531.7132927067233,1377.5505676423065,5.916140528361408,175790.28000000003,551021.2315923438,2695570.0,1.0,4377937.0,364828.0833333334,768143.6408992145,2695570.0,1225.0,4378019.0,364834.9166666666,790329.337432815,2752381.0,1.0,0,0,0,0,272,272,2.958070264180704,2.958070264180704,0.0,1460.0,224.22222222222223,396.2457797235422,157010.71794871794,2,2,0,10,25,0,0,0,1.0,232.84615384615384,124.92307692307692,340.7692307692308,0,0,0,6054,12,3726,13,1624,13,4430,64240,68,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-222.222.88.245-64618-443-6,192.168.1.104,64618,222.222.88.245,443,6,27/12/2019 07:23:06 PM,4395150,10,10,1157.0,3922.0,517.0,0.0,115.69999999999999,180.0586632801161,1460.0,0.0,392.2,587.4573837971379,1155.5919593187946,4.550470404878104,231323.68421052632,715927.2476140492,3082505.0,1.0,4378142.0,486460.22222222225,1007552.4075376648,3082505.0,1038.0,4373803.0,485978.1111111111,1033692.1908637073,3139738.0,1.0,0,0,0,0,212,212,2.275235202439052,2.275235202439052,0.0,1460.0,241.85714285714286,438.25943067026924,192071.32857142854,2,2,0,7,19,0,0,0,1.0,253.95,115.7,392.2,0,0,0,5079,9,4119,10,1157,10,3922,64240,64,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.1.104-222.222.88.245-64621-443-6,192.168.1.104,64621,222.222.88.245,443,6,27/12/2019 07:23:06 PM,4393512,10,10,1161.0,3922.0,517.0,0.0,116.1,180.47065012227213,1460.0,0.0,392.2,587.4573837971379,1156.9332233529803,4.552166922498447,231237.4736842105,717211.614813955,3085416.0,2.0,4377788.0,486420.8888888889,1009552.8305541326,3085416.0,1199.0,4378405.0,486489.44444444444,1034732.9592236722,3142249.0,2.0,0,0,0,0,212,212,2.2760834612492236,2.2760834612492236,0.0,1460.0,242.04761904761907,438.27816237983797,192087.74761904762,2,2,0,7,19,0,0,0,1.0,254.15,116.1,392.2,0,0,0,5083,9,4116,10,1161,10,3922,64240,64,4,20,0,0,0,0,0,0,0,0,NeedManualLabel
